"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Trinidad",2020,20,0.0744230851220588,2020,0.0744230851220588,0,0
"Trinidad",2020,50,0.0291527274969801,2020,0.0744230851220588,-0.608283808052734,-0.0452703576250787
"Trinidad",2020,200,0.00349413240750753,2020,0.0291527274969801,-0.880143893641874,-0.0256585950894726
"Turkey",2005,50,0.0679901900738231,NA,NA,NA,NA
"Turkey",2006,50,0.071860159247009,2005,0.0679901900738231,0.0569195227868017,0.00386996917318595
"Turkey",2007,50,0.0692501309526911,2006,0.071860159247009,-0.0363209366868544,-0.00261002829431789
"Turkey",2008,50,0.0764062384729789,2007,0.0692501309526911,0.10333709729988,0.00715610752028771
"Turkey",2009,50,0.0679615849034049,2008,0.0764062384729789,-0.110523089977272,-0.00844465356957395
"Turkey",2010,50,0.0832573344402132,2009,0.0679615849034049,0.225064638479936,0.0152957495368083
"Turkey",2011,50,0.0752842937926753,2010,0.0832573344402132,-0.0957638231051373,-0.00797304064753783
"Turkey",2012,50,0.0718114357335893,2011,0.0752842937926753,-0.0461299148086578,-0.00347285805908608
"Turkey",2013,50,0.064510639832433,2012,0.0718114357335893,-0.101666201581615,-0.00730079590115626
"Turkey",2014,50,0.0771757878621029,2013,0.064510639832433,0.196326498428287,0.0126651480296699
"Turkey",2015,50,0.0767963172959492,2014,0.0771757878621029,-0.00491696394252217,-0.0003794705661537
"Turkey",2016,50,0.0678420030720308,2015,0.0767963172959492,-0.116598224227488,-0.00895431422391842
"Turkey",2017,50,0.0843163633357946,2016,0.0678420030720308,0.242834225373214,0.0164743602637638
"Turkey",2018,50,0.0906857271710279,2017,0.0843163633357946,0.0755412541912758,0.00636936383523323
"Turkey",2019,50,0.115183811051773,2018,0.0906857271710279,0.270142663514658,0.0244980838807451
"Turkey",2020,2,0.123133980454632,2019,0.115183811051773,0.0690215867166051,0.007950169402859
"Turkey",2020,20,0.144574508541202,2020,0.123133980454632,0.174123568550357,0.0214405280865704
