"COUNTRY","SOURCETY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Armenia","Smelter",2005,50,-0.00508132638379359,NA,NA,NA,NA
"Armenia","Smelter",2006,50,0.00159856348915692,2005,-0.00508132638379359,-1.31459571151646,0.00667988987295051
"Armenia","Smelter",2007,50,0.013929593667171,2006,0.00159856348915692,7.71381947708403,0.0123310301780141
"Armenia","Smelter",2008,50,0.00120302270004016,2007,0.013929593667171,-0.913635477905187,-0.0127265709671308
"Armenia","Smelter",2009,50,0.0210568384441065,2008,0.00120302270004016,16.5032760756747,0.0198538157440663
"Armenia","Smelter",2010,50,0.00938329350312574,2009,0.0210568384441065,-0.554382604585543,-0.0116735449409808
"Armenia","Smelter",2011,50,0.0208668915722852,2010,0.00938329350312574,1.22383447403985,0.0114835980691594
"Armenia","Smelter",2012,50,0.0272613346846776,2011,0.0208668915722852,0.306439657782345,0.00639444311239238
"Armenia","Smelter",2013,50,1.76268830869553e-05,2012,0.0272613346846776,-0.99935341085494,-0.0272437078015906
"Armenia","Smelter",2014,50,0.00930311218234858,2013,1.76268830869553e-05,526.779763243186,0.00928548529926163
"Armenia","Smelter",2015,50,0.0273765972163185,2014,0.00930311218234858,1.94273536422166,0.0180734850339699
"Armenia","Smelter",2016,50,0.0171867522995283,2015,0.0273765972163185,-0.372210060887928,-0.0101898449167902
"Armenia","Smelter",2017,50,0.00113517411185467,2016,0.0171867522995283,-0.933950632901957,-0.0160515781876736
"Armenia","Smelter",2018,50,-0.0114908806326673,2017,0.00113517411185467,-11.1225710775709,-0.012626054744522
"Armenia","Smelter",2019,50,-0.0264422303004859,2018,-0.0114908806326673,1.30114915869142,-0.0149513496678186
"Armenia","Smelter",2020,2,-0.0446439577887456,2019,-0.0264422303004859,0.68835825425532,-0.0182017274882596
"Armenia","Smelter",2020,20,-0.0446439577887456,2020,-0.0446439577887456,0,0
"Armenia","Smelter",2020,50,-0.0165767205644998,2020,-0.0446439577887456,-0.628690613790547,0.0280672372242457
"Armenia","Smelter",2020,200,-0.0300088662611657,2020,-0.0165767205644998,0.810301750843994,-0.0134321456966659
"Aruba","Oil & Gas",2005,50,0.0776620906976585,NA,NA,NA,NA
"Aruba","Oil & Gas",2006,50,0.0532077487705571,2005,0.0776620906976585,-0.314881323789017,-0.0244543419271015
"Aruba","Oil & Gas",2007,50,0.0465789031240052,2006,0.0532077487705571,-0.124584215640034,-0.00662884564655183
"Aruba","Oil & Gas",2008,50,0.0618462280138085,2007,0.0465789031240052,0.327773388075662,0.0152673248898032
"Aruba","Oil & Gas",2009,50,0.0182676046545582,2008,0.0618462280138085,-0.704628637166367,-0.0435786233592503
"Aruba","Oil & Gas",2010,50,0.0291213774542452,2009,0.0182676046545582,0.594154132680919,0.010853772799687
