"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Pakistan",2007,50,0.0738189796169084,2006,0.063426307790769,0.163854277320111,0.0103926718261394
"Pakistan",2008,50,0.0687590071257906,2007,0.0738189796169084,-0.0685456845566957,-0.00505997249111775
"Pakistan",2009,50,0.0707049717325988,2008,0.0687590071257906,0.0283012319134875,0.00194596460680814
"Pakistan",2010,50,0.0769890783920952,2009,0.0707049717325988,0.0888778611391357,0.00628410665949643
"Pakistan",2011,50,0.0693803656910408,2010,0.0769890783920952,-0.0988284684004694,-0.00760871270105444
"Pakistan",2012,50,0.0652185362313277,2011,0.0693803656910408,-0.0599856950631562,-0.00416182945971304
"Pakistan",2013,50,0.0759314275614256,2012,0.0652185362313277,0.164261450028556,0.0107128913300978
"Pakistan",2014,50,0.0637820016835952,2013,0.0759314275614256,-0.160005234565121,-0.0121494258778304
"Pakistan",2015,50,0.0755244489898972,2014,0.0637820016835952,0.184102834598278,0.011742447306302
"Pakistan",2016,50,0.0703964873554655,2015,0.0755244489898972,-0.0678980343850991,-0.0051279616344317
"Pakistan",2017,50,0.0725521721942435,2016,0.0703964873554655,0.0306220511812313,0.00215568483877797
"Pakistan",2018,50,0.0525340087973725,2017,0.0725521721942435,-0.275914046284879,-0.020018163396871
"Pakistan",2019,50,0.0369547343356577,2018,0.0525340087973725,-0.296555979990126,-0.0155792744617147
"Pakistan",2020,2,0.0235618802143331,2019,0.0369547343356577,-0.362412404312749,-0.0133928541213246
"Pakistan",2020,20,0.0192435447531361,2020,0.0235618802143331,-0.183276352392715,-0.00431833546119705
"Pakistan",2020,50,0.0311048776976576,2020,0.0192435447531361,0.616379835247792,0.0118613329445215
"Pakistan",2020,200,0.0277299917026192,2020,0.0311048776976576,-0.108500217484943,-0.00337488599503841
"Peru",2005,50,0.561804483690397,NA,NA,NA,NA
"Peru",2006,50,0.580152203369845,2005,0.561804483690397,0.0326585497483478,0.0183477196794477
"Peru",2007,50,0.292283280532972,2006,0.580152203369845,-0.496195517598263,-0.287868922836873
"Peru",2008,50,0.185378366752722,2007,0.292283280532972,-0.365757882508062,-0.10690491378025
"Peru",2009,50,0.0900736853566878,2008,0.185378366752722,-0.514108971103205,-0.0953046813960347
"Peru",2010,50,0.0226591533357653,2009,0.0900736853566878,-0.748437590334668,-0.0674145320209225
"Peru",2011,50,-0.00148508369889283,2010,0.0226591533357653,-1.06554012309669,-0.0241442370346582
"Peru",2012,50,0.0261426929493843,2011,-0.00148508369889283,-18.6035148516373,0.0276277766482771
"Peru",2013,50,0.0487110595672154,2012,0.0261426929493843,0.863276276148232,0.0225683666178311
"Peru",2014,50,0.162392448255924,2013,0.0487110595672154,2.33379010226295,0.113681388688709
"Peru",2015,50,0.145601102120087,2014,0.162392448255924,-0.103399796703443,-0.0167913461358369
"Peru",2016,50,0.142537027953433,2015,0.145601102120087,-0.0210443061353099,-0.00306407416665364
"Peru",2017,50,0.19451989469509,2016,0.142537027953433,0.364697282439759,0.0519828667416571
"Peru",2018,50,0.207542623105472,2017,0.19451989469509,0.0669480539807742,0.0130227284103814
"Peru",2019,50,0.173758186276833,2018,0.207542623105472,-0.162783125331657,-0.0337844368286389
"Peru",2020,2,-0.131738000677834,2019,0.173758186276833,-1.75816859913551,-0.305496186954667
"Peru",2020,20,-0.130747418882775,2020,-0.131738000677834,-0.00751933223490993,0.000990581795059425
"Peru",2020,50,0.184369619400796,2020,-0.130747418882775,-2.41012052839144,0.315117038283571
"Peru",2020,200,0.094173133525201,2020,0.184369619400796,-0.489215556059262,-0.0901964858755948
"Puerto Rico",2005,50,0.0266921229390271,NA,NA,NA,NA
