"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Aruba",2013,50,0.0143166232102411,2012,0.0309219894859148,-0.537008341046023,-0.0166053662756737
"Aruba",2014,50,0.0157109565937104,2013,0.0143166232102411,0.0973926157721254,0.00139433338346931
"Aruba",2015,50,0.0281489070921359,2014,0.0157109565937104,0.791673659349601,0.0124379504984255
"Aruba",2016,50,0.0160224389070118,2015,0.0281489070921359,-0.43079712279529,-0.0121264681851241
"Aruba",2017,50,0.0242812300323903,2016,0.0160224389070118,0.51545155973503,0.00825879112537847
"Aruba",2018,50,0.0045433794555409,2017,0.0242812300323903,-0.812885119514942,-0.0197378505768494
"Aruba",2019,50,0.00752750022010508,2018,0.0045433794555409,0.656806413324093,0.00298412076456419
"Aruba",2020,2,-0.098514466236035,2019,0.00752750022010508,-14.0872751053417,-0.10604196645614
"Aruba",2020,20,-0.098514466236035,2020,-0.098514466236035,0,0
"Aruba",2020,50,0.000796692536821329,2020,-0.098514466236035,-1.00808706139576,0.0993111587728564
"Aruba",2020,200,-0.000243586352357246,2020,0.000796692536821329,-1.30574699912355,-0.00104027888917858
"Australia",2005,50,0.0511058437904984,NA,NA,NA,NA
"Australia",2006,50,0.0543701939512715,2005,0.0511058437904984,0.0638743031844827,0.00326435016077311
"Australia",2007,50,0.0574962548653209,2006,0.0543701939512715,0.0574958573230593,0.00312606091404937
"Australia",2008,50,0.0644047889251486,2007,0.0574962548653209,0.12015624454167,0.0069085340598277
"Australia",2009,50,0.0602460027823804,2008,0.0644047889251486,-0.0645726228153864,-0.0041587861427682
"Australia",2010,50,0.0472551886064837,2009,0.0602460027823804,-0.215629478736072,-0.0129908141758966
"Australia",2011,50,0.0537631210430584,2010,0.0472551886064837,0.137718896664857,0.00650793243657466
"Australia",2012,50,0.0396077997462317,2011,0.0537631210430584,-0.263290542330864,-0.0141553212968267
"Australia",2013,50,0.054431732853217,2012,0.0396077997462317,0.374268028064237,0.0148239331069853
"Australia",2014,50,0.0479558659672155,2013,0.054431732853217,-0.118972271257,-0.0064758668860015
"Australia",2015,50,0.0464848966860613,2014,0.0479558659672155,-0.0306733962881585,-0.00147096928115421
"Australia",2016,50,0.042951504964766,2015,0.0464848966860613,-0.0760116074938982,-0.0035333917212953
"Australia",2017,50,0.0423006274700602,2016,0.042951504964766,-0.0151537762236658,-0.000650877494705736
"Australia",2018,50,0.04589301967803,2017,0.0423006274700602,0.0849252699741263,0.00359239220796981
"Australia",2019,50,0.0403549311081003,2018,0.04589301967803,-0.120673876087979,-0.00553808856992977
"Australia",2020,2,0.0223477562182549,2019,0.0403549311081003,-0.446219938812653,-0.0180071748898453
"Australia",2020,20,0.019991971136603,2020,0.0223477562182549,-0.105414837115845,-0.00235578508165195
"Australia",2020,50,0.0397731958506197,2020,0.019991971136603,0.989458447036252,0.0197812247140168
"Australia",2020,200,0.00113064085414535,2020,0.0397731958506197,-0.971572793436268,-0.0386425549964744
"Bangladesh",2005,50,0.0257492297408524,NA,NA,NA,NA
"Bangladesh",2006,50,0.0602527787841538,2005,0.0257492297408524,1.33998373506917,0.0345035490433014
"Bangladesh",2007,50,0.0426623377546699,2006,0.0602527787841538,-0.291944062737735,-0.0175904410294838
"Bangladesh",2008,50,0.0613073960711243,2007,0.0426623377546699,0.437037895665092,0.0186450583164544
"Bangladesh",2009,50,0.0636351565291103,2008,0.0613073960711243,0.0379686727403239,0.00232776045798594
"Bangladesh",2010,50,0.0552700553750698,2009,0.0636351565291103,-0.131454083093421,-0.0083651011540405
"Bangladesh",2011,50,0.0718722338167858,2010,0.0552700553750698,0.300382880549901,0.016602178441716
"Bangladesh",2012,50,0.101226063470652,2011,0.0718722338167858,0.408416826568852,0.0293538296538662
"Bangladesh",2013,50,0.0541506617627911,2012,0.101226063470652,-0.465052182153752,-0.0470754017078609
"Bangladesh",2014,50,0.0805842820366023,2013,0.0541506617627911,0.488149533418532,0.0264336202738112
"Bangladesh",2015,50,0.0646045540603851,2014,0.0805842820366023,-0.198298322853568,-0.0159797279762172
"Bangladesh",2016,50,0.0556865545648189,2015,0.0646045540603851,-0.138039796501509,-0.00891799949556627
"Bangladesh",2017,50,0.134750679930642,2016,0.0556865545648189,1.41980637846418,0.0790641253658236
"Bangladesh",2018,50,0.101158763949133,2017,0.134750679930642,-0.249289398753308,-0.0335919159815093
"Bangladesh",2019,50,0.0835289742330882,2018,0.101158763949133,-0.174278421639375,-0.0176297897160451
"Bangladesh",2020,2,0.0754527151584625,2019,0.0835289742330882,-0.0966881150975082,-0.00807625907462563
"Bangladesh",2020,20,0.148625603294931,2020,0.0754527151584625,0.96978469207893,0.0731728881364688
"Bangladesh",2020,50,0.11451191794089,2020,0.148625603294931,-0.229527649326653,-0.0341136853540412
"Bangladesh",2020,200,0.0375067280033678,2020,0.11451191794089,-0.672464415252145,-0.0770051899375223
"Belarus",2005,50,0.00174883671797592,NA,NA,NA,NA
"Belarus",2006,50,0.0108660378956812,2005,0.00174883671797592,5.2132946912605,0.00911720117770532
"Belarus",2007,50,-0.0201875871132043,2006,0.0108660378956812,-2.85786091554383,-0.0310536250088856
"Belarus",2008,50,0.00113825449552082,2007,-0.0201875871132043,-1.05638388030912,0.0213258416087251
"Belarus",2009,50,-0.0325279276546401,2008,0.00113825449552082,-29.5770254215044,-0.0336661821501609
"Belarus",2010,50,-0.0112861771725289,2009,-0.0325279276546401,-0.653031164716115,0.0212417504821112
"Belarus",2011,50,-0.0355284920712519,2010,-0.0112861771725289,2.14796511946754,-0.024242314898723
"Belarus",2012,50,-0.0280207476791481,2011,-0.0355284920712519,-0.211316156538452,0.00750774439210381
"Belarus",2013,50,-0.0309118120420843,2012,-0.0280207476791481,0.103175846556287,-0.00289106436293621
"Belarus",2014,50,0.0446111179378033,2013,-0.0309118120420843,-2.44317382226148,0.0755229299798876
"Belarus",2015,50,-0.0161464525319095,2014,0.0446111179378033,-1.36193785940135,-0.0607575704697128
"Belarus",2016,50,0.00737019674931083,2015,-0.0161464525319095,-1.45645919651672,0.0235166492812203
"Belarus",2017,50,0.0231181135954613,2016,0.00737019674931083,2.13670236790124,0.0157479168461505
"Belarus",2018,50,-0.0754916758821378,2017,0.0231181135954613,-4.26547733102924,-0.0986097894775991
"Belarus",2019,50,0.0704883580285138,2018,-0.0754916758821378,-1.93372358216771,0.145980033910652
"Belarus",2020,2,-0.0912082185968757,2019,0.0704883580285138,-2.29394727225708,-0.161696576625389
"Belarus",2020,20,-0.00466361557482742,2020,-0.0912082185968757,-0.948868472089782,0.0865446030220482
"Belarus",2020,50,-0.0132647286361918,2020,-0.00466361557482742,1.84430147025631,-0.00860111306136442
"Belarus",2020,200,-0.0505730623953251,2020,-0.0132647286361918,2.81259683348065,-0.0373083337591333
"Bosnia and Herzegovina",2005,50,0.0608916454836852,NA,NA,NA,NA
"Bosnia and Herzegovina",2006,50,0.0946955747249967,2005,0.0608916454836852,0.55514888738503,0.0338039292413115
"Bosnia and Herzegovina",2007,50,0.145578202894701,2006,0.0946955747249967,0.537328468806185,0.0508826281697042
"Bosnia and Herzegovina",2008,50,0.161444574769293,2007,0.145578202894701,0.108988650492333,0.0158663718745925
"Bosnia and Herzegovina",2009,50,0.217505505427465,2008,0.161444574769293,0.347245676965508,0.0560609306581719
"Bosnia and Herzegovina",2010,50,0.0887270871887946,2009,0.217505505427465,-0.592069694905338,-0.128778418238671
"Bosnia and Herzegovina",2011,50,0.17618018654865,2010,0.0887270871887946,0.98564150059126,0.0874530993598551
"Bosnia and Herzegovina",2012,50,0.203856013308887,2011,0.17618018654865,0.157088190802855,0.0276758267602368
"Bosnia and Herzegovina",2013,50,0.129649182988995,2012,0.203856013308887,-0.364015900808633,-0.0742068303198911
"Bosnia and Herzegovina",2014,50,0.15956126484172,2013,0.129649182988995,0.230715544541946,0.0299120818527245
"Bosnia and Herzegovina",2015,50,0.164272717764878,2014,0.15956126484172,0.0295275481040594,0.00471145292315844
"Bosnia and Herzegovina",2016,50,0.145991618445996,2015,0.164272717764878,-0.111285060402105,-0.0182810993188824
"Bosnia and Herzegovina",2017,50,0.201201571454205,2016,0.145991618445996,0.378172073136048,0.0552099530082092
"Bosnia and Herzegovina",2018,50,0.187389289969986,2017,0.201201571454205,-0.0686489741824061,-0.0138122814842193
"Bosnia and Herzegovina",2019,50,0.142017178027486,2018,0.187389289969986,-0.242127562091555,-0.0453721119425002
"Bosnia and Herzegovina",2020,2,0.119579132944345,2019,0.142017178027486,-0.157995288983968,-0.0224380450831402
"Bosnia and Herzegovina",2020,20,0.119579132944345,2020,0.119579132944345,0,0
"Bosnia and Herzegovina",2020,50,0.195168780768342,2020,0.119579132944345,0.632130756953868,0.0755896478239963
"Bosnia and Herzegovina",2020,200,0.0428981406083557,2020,0.195168780768342,-0.780199781750575,-0.152270640159986
"Botswana",2005,50,0.232387242116824,NA,NA,NA,NA
"Botswana",2006,50,0.212451746186195,2005,0.232387242116824,-0.0857856728667015,-0.0199354959306288
"Botswana",2007,50,0.200180177635576,2006,0.212451746186195,-0.0577616742197276,-0.0122715685506193
"Botswana",2008,50,0.226188767633287,2007,0.200180177635576,0.129925901280092,0.0260085899977112
"Botswana",2009,50,0.176998104674431,2008,0.226188767633287,-0.217476152655856,-0.0491906629588566
"Botswana",2010,50,0.169589353255598,2009,0.176998104674431,-0.0418578008643675,-0.00740875141883279
"Botswana",2011,50,0.152608818562222,2010,0.169589353255598,-0.100127362758344,-0.0169805346933762
"Botswana",2012,50,0.140745834869872,2011,0.152608818562222,-0.0777345883685814,-0.0118629836923498
"Botswana",2013,50,0.181690164483471,2012,0.140745834869872,0.290909707214104,0.040944329613599
"Botswana",2014,50,0.0992265384332042,2013,0.181690164483471,-0.45386951068432,-0.0824636260502665
"Botswana",2015,50,0.174276005767985,2014,0.0992265384332042,0.756344708984296,0.0750494673347808
"Botswana",2016,50,0.110646159228976,2015,0.174276005767985,-0.365109621709601,-0.0636298465390092
"Botswana",2017,50,0.0344223154437569,2016,0.110646159228976,-0.688897331063052,-0.0762238437852188
"Botswana",2018,50,0.0445574291118514,2017,0.0344223154437569,0.294434396333808,0.0101351136680945
"Botswana",2019,50,0.060107879659406,2018,0.0445574291118514,0.348997930480205,0.0155504505475546
"Botswana",2020,2,0.0543603956185538,2019,0.060107879659406,-0.0956194774032891,-0.00574748404085219
"Botswana",2020,20,0.0534302190845383,2020,0.0543603956185538,-0.0171112907371498,-0.000930176534015559
"Botswana",2020,50,0.0200289510096071,2020,0.0534302190845383,-0.625138145551735,-0.0334012680749312
"Botswana",2020,200,-0.0331983213437347,2020,0.0200289510096071,-2.65751672805085,-0.0532272723533418
"Brazil",2005,50,0.0529973692340937,NA,NA,NA,NA
"Brazil",2006,50,0.0150127323561338,2005,0.0529973692340937,-0.71672683808471,-0.0379846368779599
"Brazil",2007,50,0.0452248282330414,2006,0.0150127323561338,2.01243152546869,0.0302120958769075
"Brazil",2008,50,0.0265393833573288,2007,0.0452248282330414,-0.413167846197832,-0.0186854448757126
"Brazil",2009,50,0.016737743472135,2008,0.0265393833573288,-0.369324326538546,-0.00980163988519374
"Brazil",2010,50,0.0363539825862928,2009,0.016737743472135,1.17197632684566,0.0196162391141578
"Brazil",2011,50,0.00715790689773468,2010,0.0363539825862928,-0.803105288925523,-0.0291960756885582
"Brazil",2012,50,0.0374139932739363,2011,0.00715790689773468,4.22694606237152,0.0302560863762016
"Brazil",2013,50,0.0190758489972087,2012,0.0374139932739363,-0.490141326066429,-0.0183381442767276
"Brazil",2014,50,0.0374084754884423,2013,0.0190758489972087,0.96103856210626,0.0183326264912336
"Brazil",2015,50,0.0323390339625895,2014,0.0374084754884423,-0.135515854620138,-0.00506944152585276
"Brazil",2016,50,0.00306093501912506,2015,0.0323390339625895,-0.905348594436494,-0.0292780989434645
"Brazil",2017,50,0.0316629420963072,2016,0.00306093501912506,9.34420590390638,0.0286020070771822
"Brazil",2018,50,0.0130708114024647,2017,0.0316629420963072,-0.587188980647851,-0.0185921306938426
"Brazil",2019,50,0.0207067976242036,2018,0.0130708114024647,0.584201392447537,0.00763598622173899
"Brazil",2020,2,0.0758434968603844,2019,0.0207067976242036,2.66273424972932,0.0551366992361807
"Brazil",2020,20,0.0758434968603844,2020,0.0758434968603844,0,0
"Brazil",2020,50,0.0411003012908777,2020,0.0758434968603844,-0.458090634104903,-0.0347431955695067
"Brazil",2020,200,-0.0104141726206672,2020,0.0411003012908777,-1.25338433767099,-0.0515144739115448
"Canada",2005,50,0.0462986728447681,NA,NA,NA,NA
"Canada",2006,50,0.0460284986163247,2005,0.0462986728447681,-0.0058354637799073,-0.000270174228443422
"Canada",2007,50,0.0420537395734644,2006,0.0460284986163247,-0.0863543057528843,-0.00397475904286031
"Canada",2008,50,0.0993664683767728,2007,0.0420537395734644,1.36284500224262,0.0573127288033085
"Canada",2009,50,0.0514679405982534,2008,0.0993664683767728,-0.482039148225538,-0.0478985277785194
"Canada",2010,50,0.0241911134241126,2009,0.0514679405982534,-0.529977047013737,-0.0272768271741407
"Canada",2011,50,0.0112059127248114,2010,0.0241911134241126,-0.536775652763391,-0.0129852006993013
"Canada",2012,50,0.0103337262345915,2011,0.0112059127248114,-0.0778327041838112,-0.000872186490219848
"Canada",2013,50,0.0271201275685586,2012,0.0103337262345915,1.62442868650571,0.0167864013339671
"Canada",2014,50,0.0211225370855549,2013,0.0271201275685586,-0.221149051303022,-0.00599759048300367
"Canada",2015,50,0.0135224430116302,2014,0.0211225370855549,-0.359809716188035,-0.00760009407392477
"Canada",2016,50,0.0136889049867098,2015,0.0135224430116302,0.0123100518845962,0.000166461975079663
"Canada",2017,50,-0.00354739914182432,2016,0.0136889049867098,-1.25914411308051,-0.0172363041285341
"Canada",2018,50,-0.00694270783678186,2017,-0.00354739914182432,0.95712620971415,-0.00339530869495754
"Canada",2019,50,0.0600962518920898,2018,-0.00694270783678186,-9.65602489762065,0.0670389597288716
"Canada",2020,2,0.0191540201296928,2019,0.0600962518920898,-0.681277625032487,-0.040942231762397
"Canada",2020,20,0.00797196922589305,2020,0.0191540201296928,-0.583796551746606,-0.0111820509037997
"Canada",2020,50,-0.0097434534074239,2020,0.00797196922589305,-2.22221412694081,-0.0177154226333169
"Canada",2020,200,0.0188856589646177,2020,-0.0097434534074239,-2.93829212035109,0.0286291123720416
"Chile",2005,50,0.0688968939348756,NA,NA,NA,NA
"Chile",2006,50,0.076061085432734,2005,0.0688968939348756,0.10398424498832,0.00716419149785839
"Chile",2007,50,0.105764368126439,2006,0.076061085432734,0.390518785325165,0.0297032826937049
"Chile",2008,50,0.0953491372531122,2007,0.105764368126439,-0.0984758010455424,-0.0104152308733267
"Chile",2009,50,0.123877544655989,2008,0.0953491372531122,0.299199428801811,0.0285284074028767
"Chile",2010,50,0.107010482646061,2009,0.123877544655989,-0.136159156663692,-0.0168670620099284
"Chile",2011,50,0.124653493184208,2010,0.107010482646061,0.164871796686521,0.0176430105381478
"Chile",2012,50,0.122918073824905,2011,0.124653493184208,-0.0139219472713791,-0.00173541935930377
"Chile",2013,50,0.0852005201325885,2012,0.122918073824905,-0.306851161254319,-0.0377175536923161
"Chile",2014,50,0.0930948179562491,2013,0.0852005201325885,0.0926555120951786,0.00789429782366056
"Chile",2015,50,0.0402131536317984,2014,0.0930948179562491,-0.568040901581686,-0.0528816643244507
"Chile",2016,50,0.0653497202248551,2015,0.0402131536317984,0.625083195991375,0.0251365665930567
"Chile",2017,50,0.117457362991133,2016,0.0653497202248551,0.797365965561685,0.0521076427662775
"Chile",2018,50,0.0978048136121064,2017,0.117457362991133,-0.167316453209577,-0.0196525493790262
"Chile",2019,50,0.0731933177439025,2018,0.0978048136121064,-0.251638901596531,-0.0246114958682039
"Chile",2020,2,-0.0926676933343212,2019,0.0731933177439025,-2.26606767107563,-0.165861011078224
"Chile",2020,20,-0.0110492437379435,2020,-0.0926676933343212,-0.880764877808271,0.0816184495963777
"Chile",2020,50,0.133555763624133,2020,-0.0110492437379435,-13.087321701982,0.144605007362076
"Chile",2020,200,0.114266111768736,2020,0.133555763624133,-0.14443144445405,-0.0192896518553971
"China",2005,50,0.371397790379084,NA,NA,NA,NA
"China",2006,50,0.387940815626665,2005,0.371397790379084,0.0445426054654123,0.0165430252475814
"China",2007,50,0.455367028532706,2006,0.387940815626665,0.173805411006116,0.0674262129060404
"China",2008,50,0.375853685378202,2007,0.455367028532706,-0.174613747092566,-0.0795133431545033
"China",2009,50,0.276849280970503,2008,0.375853685378202,-0.263412088957107,-0.0990044044076995
"China",2010,50,0.27290414047811,2009,0.276849280970503,-0.0142501381205069,-0.0039451404923927
"China",2011,50,0.332365113343283,2010,0.27290414047811,0.21788226723494,0.0594609728651733
"China",2012,50,0.278303496690636,2011,0.332365113343283,-0.162657314147198,-0.0540616166526476
"China",2013,50,0.24978034283086,2012,0.278303496690636,-0.102489383708613,-0.0285231538597754
"China",2014,50,0.17703483086668,2013,0.24978034283086,-0.291237937860628,-0.0727455119641804
"China",2015,50,0.131959176830235,2014,0.17703483086668,-0.254614607847367,-0.0450756540364447
"China",2016,50,0.100867920237174,2015,0.131959176830235,-0.235612689771932,-0.0310912565930618
"China",2017,50,0.0760528437075956,2016,0.100867920237174,-0.246015546580415,-0.0248150765295779
"China",2018,50,0.052433512499483,2017,0.0760528437075956,-0.310564734422332,-0.0236193312081126
"China",2019,50,0.0468075574005956,2018,0.052433512499483,-0.107296933405766,-0.00562595509888743
"China",2020,2,0.0136903733109805,2019,0.0468075574005956,-0.707517886613619,-0.033117184089615
"China",2020,20,0.0188550231052629,2020,0.0136903733109805,0.377246819861368,0.00516464979428236
"China",2020,50,0.0289078196019678,2020,0.0188550231052629,0.533162777928333,0.0100527964967049
"China",2020,200,0.000440657669099972,2020,0.0289078196019678,-0.984756454303113,-0.0284671619328678
"Colombia",2005,50,0.0217784803850312,NA,NA,NA,NA
"Colombia",2006,50,0.0322740295055187,2005,0.0217784803850312,0.481922931946222,0.0104955491204875
"Colombia",2007,50,0.0248666626181902,2006,0.0322740295055187,-0.229514783273712,-0.00740736688732853
"Colombia",2008,50,0.019872020268617,2007,0.0248666626181902,-0.200856963648976,-0.00499464234957319
"Colombia",2009,50,0.0217118423531688,2008,0.019872020268617,0.09258354508914,0.00183982208455181
"Colombia",2010,50,0.0138181378731384,2009,0.0217118423531688,-0.363566773912132,-0.00789370448003038
"Colombia",2011,50,0.0153264746593867,2010,0.0138181378731384,0.109156298778897,0.00150833678624829
"Colombia",2012,50,0.0398374378608048,2011,0.0153264746593867,1.59925643346863,0.0245109632014181
"Colombia",2013,50,0.0292394410198434,2012,0.0398374378608048,-0.266031085583156,-0.0105979968409614
"Colombia",2014,50,0.0444623301493606,2013,0.0292394410198434,0.520628596120773,0.0152228891295172
"Colombia",2015,50,0.0229383602286244,2014,0.0444623301493606,-0.484094509856583,-0.0215239699207363
"Colombia",2016,50,0.0398162089139701,2015,0.0229383602286244,0.735791421754907,0.0168778486853457
"Colombia",2017,50,0.0313188391542601,2016,0.0398162089139701,-0.213414837612242,-0.00849736975971001
"Colombia",2018,50,0.00571884459742005,2017,0.0313188391542601,-0.817399215556744,-0.02559999455684
"Colombia",2019,50,0.0404967941435554,2018,0.00571884459742005,6.08128949015765,0.0347779495461354
"Colombia",2020,2,-0.0177988953745136,2019,0.0404967941435554,-1.43951368869889,-0.058295689518069
"Colombia",2020,20,-0.0177988953745136,2020,-0.0177988953745136,0,0
"Colombia",2020,50,0.0365123844083626,2020,-0.0177988953745136,-3.05138485507618,0.0543112797828762
"Colombia",2020,200,-0.0112999766343295,2020,0.0365123844083626,-1.30948339357814,-0.0478123610426921
"Cuba",2005,50,0.0370460962741639,NA,NA,NA,NA
"Cuba",2006,50,0.0376301745161598,2005,0.0370460962741639,0.0157662561170636,0.000584078241995863
"Cuba",2007,50,0.041084993671553,2006,0.0376301745161598,0.091809809542861,0.00345481915539325
"Cuba",2008,50,0.0398653036510606,2007,0.041084993671553,-0.0296869954573438,-0.00121969002049239
"Cuba",2009,50,0.038512713188336,2008,0.0398653036510606,-0.0339290144272786,-0.00135259046272468
"Cuba",2010,50,0.042326369688647,2009,0.038512713188336,0.0990233142407118,0.003813656500311
"Cuba",2011,50,0.0514452496657589,2010,0.042326369688647,0.215442052890208,0.00911887997711196
"Cuba",2012,50,0.0573281690041917,2011,0.0514452496657589,0.11435301367287,0.00588291933843275
"Cuba",2013,50,0.0332128172286534,2012,0.0573281690041917,-0.420654491403258,-0.0241153517755382
"Cuba",2014,50,0.0362412273875573,2013,0.0332128172286534,0.0911819716483196,0.0030284101589039
"Cuba",2015,50,0.0516810594557201,2014,0.0362412273875573,0.426029502341405,0.0154398320681628
"Cuba",2016,50,0.0420237761403851,2015,0.0516810594557201,-0.186863106465711,-0.00965728331533496
"Cuba",2017,50,0.0421465264287097,2016,0.0420237761403851,0.00292097235418527,0.000122750288324536
"Cuba",2018,50,0.0369495358602291,2017,0.0421465264287097,-0.123307684140263,-0.00519699056848057
"Cuba",2019,50,0.0378749258311577,2018,0.0369495358602291,0.0250446981101224,0.000925389970928579
"Cuba",2020,2,0.0308849201838095,2019,0.0378749258311577,-0.18455496595581,-0.00699000564734814
"Cuba",2020,20,0.00396432385605294,2020,0.0308849201838095,-0.871642088357051,-0.0269205963277566
"Cuba",2020,50,0.0503220452686067,2020,0.00396432385605294,11.6937271261964,0.0463577214125538
"Cuba",2020,200,-0.00326670975485064,2020,0.0503220452686067,-1.06491607678928,-0.0535887550234574
"Curacao",2005,50,0.0202636462671366,NA,NA,NA,NA
"Curacao",2006,50,0.0218268617865087,2005,0.0202636462671366,0.0771438416741063,0.00156321551937208
"Curacao",2007,50,0.0131779002581667,2006,0.0218268617865087,-0.396253094601439,-0.00864896152834196
"Curacao",2008,50,0.0206728781202362,2007,0.0131779002581667,0.568753573424917,0.00749497786206947
"Curacao",2009,50,-0.00196510023170447,2008,0.0206728781202362,-1.09505692532386,-0.0226379783519407
"Curacao",2010,50,0.0135708569553083,2009,-0.00196510023170447,-7.90593626541756,0.0155359571870128
"Curacao",2011,50,0.00275198664944156,2010,0.0135708569553083,-0.797213495175402,-0.0108188703058668
"Curacao",2012,50,-3.23734180998551e-05,2011,0.00275198664944156,-1.01176365376134,-0.00278436006754142
"Curacao",2013,50,0.00568335198534382,2012,-3.23734180998551e-05,-176.556129655931,0.00571572540344367
"Curacao",2014,50,0.00477672810875611,2013,0.00568335198534382,-0.159522739208428,-0.000906623876587704
"Curacao",2015,50,0.012466703533945,2014,0.00477672810875611,1.60988342859469,0.00768997542518892
"Curacao",2016,50,0.00684837201316397,2015,0.012466703533945,-0.450666971062812,-0.00561833152078106
"Curacao",2017,50,0.000854332181632222,2016,0.00684837201316397,-0.875250325188232,-0.00599403983153175
"Curacao",2018,50,0.0102977471664673,2017,0.000854332181632222,11.053563459114,0.00944341498483505
"Curacao",2019,50,-0.00321969903664519,2018,0.0102977471664673,-1.31266052512238,-0.0135174462031125
"Curacao",2020,2,0.0220668388064951,2019,-0.00321969903664519,-7.85369612356312,0.0252865378431403
"Curacao",2020,20,0.0220668388064951,2020,0.0220668388064951,0,0
"Curacao",2020,50,0.00332832505297484,2020,0.0220668388064951,-0.849170736136651,-0.0187385137535202
"Curacao",2020,200,-0.00705255690049893,2020,0.00332832505297484,-3.11895075999124,-0.0103808819534738
"Cyprus",2005,50,0.0492766923926974,NA,NA,NA,NA
"Cyprus",2006,50,0.0314632844953523,2005,0.0492766923926974,-0.3614976377754,-0.0178134078973451
"Cyprus",2007,50,0.0604146926875157,2006,0.0314632844953523,0.920164841545393,0.0289514081921634
"Cyprus",2008,50,0.0341413954346598,2007,0.0604146926875157,-0.434882577136491,-0.0262732972528559
"Cyprus",2009,50,-0.00751290564602684,2008,0.0341413954346598,-1.2200526823927,-0.0416543010806866
"Cyprus",2010,50,0.0431151266418114,2009,-0.00751290564602684,-6.73880848145785,0.0506280322878383
"Cyprus",2011,50,0.0446303117723564,2010,0.0431151266418114,0.0351427735127093,0.00151518513054496
"Cyprus",2012,50,0.0233772564848156,2011,0.0446303117723564,-0.476202259037428,-0.0212530552875408
"Cyprus",2013,50,0.00699489204602259,2012,0.0233772564848156,-0.70078216618079,-0.016382364438793
"Cyprus",2014,50,-0.00284039159468731,2013,0.00699489204602259,-1.40606653769623,-0.00983528364070991
"Cyprus",2015,50,0.025134337551601,2014,-0.00284039159468731,-9.84889872178625,0.0279747291462883
"Cyprus",2016,50,0.0187046776096721,2015,0.025134337551601,-0.255811792482246,-0.00642965994192888
"Cyprus",2017,50,0.0365444308780372,2016,0.0187046776096721,0.953758928148551,0.0178397532683651
"Cyprus",2018,50,0.0244099825898989,2017,0.0365444308780372,-0.33204644309924,-0.0121344482881383
"Cyprus",2019,50,0.0317450757124683,2018,0.0244099825898989,0.300495631062217,0.0073350931225694
"Cyprus",2020,2,0.245923322904855,2019,0.0317450757124683,6.74681796736952,0.214178247192387
"Cyprus",2020,20,0.245923322904855,2020,0.245923322904855,0,0
