"COUNTRY","year_offsetted","value","variance","upr","lwr"
"Albania",2008,25.7085179073366,218.880288896923,54.705940513948,-3.28890469927487
"Albania",2009,17.8207678460572,281.61605995837,50.7123512061825,-15.0708155140681
"Albania",2010,18.7734798291434,345.38897346788,55.1993810599188,-17.652421401632
"Albania",2011,21.8426981645668,913.786651749182,81.0913504813889,-37.4059541522552
"Albania",2012,20.2782936731634,302.528365545779,54.3692450984414,-13.8126577521146
"Albania",2013,20.9261543171729,219.795790338139,49.9841567977805,-8.13184816343465
"Albania",2014,29.6443661815536,572.645483702509,76.5471900857874,-17.2584577226801
"Albania",2015,16.4601044063057,545.995030016531,62.2585160306351,-29.3383072180237
"Albania",2016,38.9195583105666,967.486608978156,99.8842739832447,-22.0451573621116
"Albania",2017,15.5631062598982,455.072657832765,57.3746731084432,-26.2484605886469
"Albania",2018,16.1432991322679,545.486976094479,61.9203978538399,-29.6337995893042
"Albania",2019,16.8266071416981,916.698914224101,76.1695978725612,-42.5163835891651
"Albania",2020,18.6374042356675,962.593221409872,79.4477497318754,-42.1729412605403
"Armenia",2008,39.0120838518667,122.710910730732,60.7239754015033,17.3001923022301
"Armenia",2009,39.6940858773427,241.196447584816,70.133866971198,9.25430478348739
"Armenia",2010,37.9518324468195,164.295567757658,63.074687640802,12.8289772528369
"Armenia",2011,45.1779585880704,1164.8977495623,112.073931521563,-21.7180143454219
"Armenia",2012,40.6530293983297,443.133037497668,81.9124510720643,-0.606392275404957
"Armenia",2013,21.2417827804713,390.422911886354,59.9696623803489,-17.4860968194063
"Armenia",2014,23.401354778518,273.120976370234,55.7930441883634,-8.99033463132736
"Armenia",2015,34.5089629745484,233.997879856887,64.4910618880371,4.52686406105973
"Armenia",2016,43.5728700157163,381.156503878541,81.838400526867,5.30733950456562
"Armenia",2017,55.7659781125196,438.381669772882,96.8036074616853,14.728348763354
"Armenia",2018,54.3790961346155,275.303168458912,86.8999302560177,21.8582620132133
"Armenia",2019,0,606.028465007313,48.2505849826931,-48.2505849826931
"Armenia",2020,18.5286028307089,487.36791491553,61.798368047769,-24.7411623863512
"Aruba",2008,225.090895685982,642.288167346498,274.763969112923,175.41782225904
"Aruba",2009,230.529770149202,877.448656018863,288.588419435609,172.471120862794
"Aruba",2010,71.9058970937113,424.587735800846,112.292729673805,31.5190645136175
"Aruba",2011,236.704260694419,642.622997805472,286.390279938966,187.018241449872
"Aruba",2012,194.215689661964,463.836420614715,236.427938991199,152.003440332729
