"COUNTRY","year_offsetted","value","variance","upr","lwr"
"Bulgaria",2009,473.57671981157,1534.03446171045,550.343553718583,396.809885904558
"Bulgaria",2010,473.57671981157,1072.93166519282,537.777765636422,409.375673986718
"Bulgaria",2011,473.57671981157,1267.24182550629,543.349466617648,403.803973005493
"Bulgaria",2012,473.57671981157,988.031136721469,535.185326473539,411.968113149601
"Bulgaria",2013,473.57671981157,674.901543814694,524.495299629929,422.658139993212
"Bulgaria",2014,473.57671981157,766.249705657545,527.831902690757,419.321536932383
"Bulgaria",2015,473.57671981157,691.78808086755,525.128374406363,422.025065216778
"Bulgaria",2016,473.57671981157,652.979547001563,523.661510195091,423.49192942805
"Bulgaria",2017,473.57671981157,697.972795849261,525.358302372695,421.795137250446
"Bulgaria",2018,473.57671981157,743.736466995743,527.028922868234,420.124516754906
"Bulgaria",2019,473.57671981157,762.69359152384,527.705858925341,419.447580697799
"Bulgaria",2020,473.57671981157,764.721732354563,527.777780751494,419.375658871647
"Canada",2008,465.435355563346,1237.23496678182,534.37708348185,396.493627644842
"Canada",2009,465.435355563346,1832.59789510797,549.340707441798,381.530003684894
"Canada",2010,465.435355563346,2017.8727253407,553.480002542415,377.390708584277
"Canada",2011,465.435355563346,2029.37247898419,553.730527091951,377.140184034742
"Canada",2012,465.435355563346,1513.62585238386,541.689831330463,389.180879796229
"Canada",2013,465.435355563346,1696.73460889874,546.170575099466,384.700136027227
"Canada",2014,465.435355563346,1692.91824977897,546.079727644421,384.790983482271
"Canada",2015,465.435355563346,1918.81799969246,551.291812674146,379.578898452546
"Canada",2016,465.435355563346,2191.50798935307,557.189903635356,373.680807491336
"Canada",2017,465.435355563346,2240.7166087191,558.214323676035,372.656387450657
"Canada",2018,465.435355563346,2345.45549192575,560.357965187092,370.512745939601
"Canada",2019,465.435355563346,2975.34427286904,572.346919758496,358.523791368196
"Canada",2020,465.435355563346,3313.59833983642,578.26052732176,352.610183804932
"Chile",2008,190.203463720356,305.918509634765,224.484895233829,155.922032206884
"Chile",2009,190.203463720356,421.220696213386,230.429840969288,149.977086471425
"Chile",2010,190.203463720356,546.558118489984,236.025485369244,144.381442071469
"Chile",2011,190.203463720356,722.566750593264,242.889443155867,137.517484284845
"Chile",2012,190.203463720356,612.468822014382,238.709754308799,141.697173131913
"Chile",2013,190.203463720356,425.150999733866,230.617076285649,149.789851155063
"Chile",2014,190.203463720356,398.586502446296,229.334141043879,151.072786396833
"Chile",2015,190.203463720356,442.671963218439,231.441414856415,148.965512584298
"Chile",2016,190.203463720356,406.29233471139,229.710585015476,150.696342425237
"Chile",2017,190.203463720356,757.702150503804,244.155188265318,136.251739175395
"Chile",2018,190.203463720356,700.619061464827,242.083114707263,138.323812733449
"Chile",2019,190.203463720356,576.222166050253,237.252534626152,143.15439281456
"Chile",2020,190.203463720356,576.276824622355,237.254766034631,143.152161406082
"China",2008,11058.1149547816,40642.9373833056,11453.2527892795,10662.9771202837
"China",2009,11058.1149547816,32692.8860072087,11412.5059688964,10703.7239406668
"China",2010,11058.1149547816,39956.3971851141,11449.9012427325,10666.3286668307
"China",2011,11058.1149547816,55090.5939598058,11518.1541115454,10598.0757980178
"China",2012,11058.1149547816,46951.9626769963,11482.815625631,10633.4142839322
"China",2013,11058.1149547816,35821.8819715487,11429.0776776823,10687.1522318809
"China",2014,11058.1149547816,28385.4679795284,11388.3355080338,10727.8944015295
"China",2015,11058.1149547816,19648.6470928399,11332.8552733951,10783.3746361681
"China",2016,11058.1149547816,14750.8977981828,11296.1633720868,10820.0665374764
"China",2017,11058.1149547816,11167.8557861136,11265.2439841037,10850.9859254595
"China",2018,11058.1149547816,9843.99664662883,11252.5801123747,10863.6497971886
"China",2019,11058.1149547816,9479.92638520674,11248.9501852853,10867.2797242779
"China",2020,11058.1149547816,9374.0270304486,11247.8812906797,10868.3486188836
"Colombia",2008,42.8840190365787,26.1359693758081,52.9041956794381,32.8638423937194
"Colombia",2009,42.8840190365787,36.0960717317258,54.6597002977456,31.1083377754118
"Colombia",2010,42.8840190365787,43.38397249936,55.7938551607726,29.9741829123848
"Colombia",2011,42.8840190365787,54.2635503366756,57.3221233087251,28.4459147644323
"Colombia",2012,42.8840190365787,66.510689969281,58.8686199570268,26.8994181161306
"Colombia",2013,42.8840190365787,49.4051204891201,56.6606191567464,29.1074189164111
"Colombia",2014,42.8840190365787,59.4960547538093,58.0022214410392,27.7658166321183
"Colombia",2015,42.8840190365787,61.5202183166449,58.2572448101509,27.5107932630066
"Colombia",2016,42.8840190365787,95.8798615725357,62.0759985128353,23.6920395603222
"Colombia",2017,42.8840190365787,87.5024500863805,61.2183969167207,24.5496411564367
"Colombia",2018,42.8840190365787,53.5077845486319,57.2212260561493,28.5468120170081
"Colombia",2019,42.8840190365787,45.3220000584812,56.0790558089663,29.6889822641911
"Colombia",2020,42.8840190365787,45.6576088377531,56.1278202322745,29.640217840883
"Croatia",2008,31.0222458459051,115.588790651751,52.0946424387886,9.94984925302169
"Croatia",2009,31.0222458459051,154.937531904049,55.4191313553835,6.62536033642679
"Croatia",2010,31.0222458459051,278.812408454194,63.7496922528222,-1.70520056101199
"Croatia",2011,31.0222458459051,255.603263884192,62.3579363367418,-0.313444644931561
"Croatia",2012,31.0222458459051,186.898275144323,57.8175516623057,4.22694002950457
"Croatia",2013,31.0222458459051,177.727158076251,57.1518583662952,4.89263332551504
"Croatia",2014,31.0222458459051,204.568080807573,59.0555963276148,2.98889536419546
"Croatia",2015,31.0222458459051,239.149624780307,61.3325938900307,0.711897801779553
"Croatia",2016,31.0222458459051,266.26716374259,63.0049276633127,-0.960435971502431
"Croatia",2017,31.0222458459051,260.072473546212,62.6307006384939,-0.58620894668362
"Croatia",2018,31.0222458459051,283.750530099121,64.0382425206806,-1.99375082887032
"Croatia",2019,31.0222458459051,309.729998771308,65.516575282493,-3.47208359068279
"Croatia",2020,31.0222458459051,314.906651721464,65.8036402005479,-3.75914850873763
"Cuba",2008,554.177815628397,461.558478780096,596.286283328868,512.069347927925
"Cuba",2009,554.177815628397,551.158547485835,600.19227722496,508.163354031833
"Cuba",2010,554.177815628397,795.073888345574,609.444042652397,498.911588604396
"Cuba",2011,554.177815628397,914.501342844822,613.449633203638,494.905998053155
"Cuba",2012,554.177815628397,841.500478321106,611.034725828638,497.320905428155
"Cuba",2013,554.177815628397,752.467080827925,607.942837135958,500.412794120835
"Cuba",2014,554.177815628397,726.245991501355,606.99776073393,501.357870522863
"Cuba",2015,554.177815628397,844.592551671368,611.139089723177,497.216541533616
