"COUNTRY","SOURCETY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Russia","Coal",2019,50,0.0255863760968841,2018,0.0265393243966378,-0.0359070293392406,-0.0009529482997537
"Russia","Coal",2020,2,0.101172331426489,2019,0.0255863760968841,2.9541485298033,0.0755859553296046
"Russia","Coal",2020,20,0.0750460756557166,2020,0.101172331426489,-0.258235185474157,-0.0261262557707722
"Russia","Coal",2020,50,0.000252989465995844,2020,0.0750460756557166,-0.996628878142057,-0.0747930861897207
"Russia","Coal",2020,200,0.023435757327081,2020,0.000252989465995844,91.6353088846234,0.0231827678610851
"Russia","Oil & Gas",2005,50,0.0450078249034708,NA,NA,NA,NA
"Russia","Oil & Gas",2006,50,0.0427930978878545,2005,0.0450078249034708,-0.0492075993533641,-0.00221472701561636
"Russia","Oil & Gas",2007,50,0.0442208754216333,2006,0.0427930978878545,0.0333646687024269,0.00142777753377879
"Russia","Oil & Gas",2008,50,0.0714036884975241,2007,0.0442208754216333,0.614705448879303,0.0271828130758908
"Russia","Oil & Gas",2009,50,0.0478290490458471,2008,0.0714036884975241,-0.330159967191253,-0.023574639451677
"Russia","Oil & Gas",2010,50,0.0637967878567025,2009,0.0478290490458471,0.333850225530291,0.0159677388108554
"Russia","Oil & Gas",2011,50,0.038245972154143,2010,0.0637967878567025,-0.400503168904845,-0.0255508157025595
"Russia","Oil & Gas",2012,50,0.0639143496307639,2011,0.038245972154143,0.671139365294976,0.0256683774766209
"Russia","Oil & Gas",2013,50,0.0581291686605557,2012,0.0639143496307639,-0.0905145871565526,-0.00578518097020815
"Russia","Oil & Gas",2014,50,0.0688234376441077,2013,0.0581291686605557,0.183974228945214,0.010694268983552
"Russia","Oil & Gas",2015,50,0.0332786718931531,2014,0.0688234376441077,-0.516463096986812,-0.0355447657509546
"Russia","Oil & Gas",2016,50,0.041703492140777,2015,0.0332786718931531,0.253159749724186,0.00842482024762394
"Russia","Oil & Gas",2017,50,0.0128791106651764,2016,0.041703492140777,-0.691174287714303,-0.0288243814756006
"Russia","Oil & Gas",2018,50,0.0415987691207659,2017,0.0128791106651764,2.22994111955603,0.0287196584555895
"Russia","Oil & Gas",2019,50,0.0554752660574435,2018,0.0415987691207659,0.333579507999203,0.0138764969366775
"Russia","Oil & Gas",2020,2,0.166061660326603,2019,0.0554752660574435,1.99343603245904,0.11058639426916
"Russia","Oil & Gas",2020,20,0.161082578126634,2020,0.166061660326603,-0.0299833338422393,-0.00497908219996909
"Russia","Oil & Gas",2020,50,0.0196515486754231,2020,0.161082578126634,-0.878003264512105,-0.141431029451211
"Russia","Oil & Gas",2020,200,0.0561725469200617,2020,0.0196515486754231,1.85842850595856,0.0365209982446386
"Russia","Smelter",2005,50,0.180112911348264,NA,NA,NA,NA
"Russia","Smelter",2006,50,0.169803255437918,2005,0.180112911348264,-0.0572399603846921,-0.0103096559103462
"Russia","Smelter",2007,50,0.190954252388429,2006,0.169803255437918,0.124561787086845,0.0211509969505111
"Russia","Smelter",2008,50,0.204857438159055,2007,0.190954252388429,0.0728089874759336,0.0139031857706254
"Russia","Smelter",2009,50,0.171838012862097,2008,0.204857438159055,-0.161182457389321,-0.0330194252969573
"Russia","Smelter",2010,50,0.134864166454935,2009,0.171838012862097,-0.215166864370311,-0.0369738464071627
"Russia","Smelter",2011,50,0.150878507270473,2010,0.134864166454935,0.118744224181223,0.0160143408155385
"Russia","Smelter",2012,50,0.153666412842993,2011,0.150878507270473,0.0184778178347326,0.00278790557252018
"Russia","Smelter",2013,50,0.173062950530794,2012,0.153666412842993,0.126224965683416,0.0193965376878004
